회사명,거래소코드,회계년도,* (정상)영업손익(보고서기재)(IFRS연결),매출액(수익)(*)(IFRS연결),당기순이익(손실)(IFRS연결)
에스넷시스템(주),038680,2013/12,5576166,188807640,4091944
에스넷시스템(주),038680,2014/12,5137266,217651039,5484532
에스넷시스템(주),038680,2015/12,-397403,197935874,3613635
에스넷시스템(주),038680,2016/12,-1908992,209358473,-2186683
에스넷시스템(주),038680,2017/12,4570045,213417889,1780674
에스넷시스템(주),038680,2018/12,8995814,270809012,3736575
에스넷시스템(주),038680,2019/12,7830220,316779316,6944376
에스넷시스템(주),038680,2020/12,4573743,326487114,4247067
에스디엔(주),099220,2010/12,11645485,104246090,5463606
에스디엔(주),099220,2011/12,12655920,150017876,11979113
에스디엔(주),099220,2012/12,-14106465,29662282,-20729361
에스디엔(주),099220,2013/12,1977880,39842569,-1761744
에스디엔(주),099220,2014/12,1100675,42294518,-8351481
에스디엔(주),099220,2015/12,5517421,48181735,806581
에스디엔(주),099220,2016/12,1437636,36206832,-965534
에스디엔(주),099220,2017/12,3771414,52641983,2736469
에스디엔(주),099220,2018/12,2901649,60887354,1952722
에스디엔(주),099220,2019/12,2958981,65023507,3993872
에스디엔(주),099220,2020/12,227279,80000728,8358656
에스맥(주),097780,2010/12,13259826,221482817,13907668
에스맥(주),097780,2011/12,37825861,446499001,34807635
에스맥(주),097780,2012/12,35977513,485403838,26760305
에스맥(주),097780,2013/12,47684109,556456126,27596070
에스맥(주),097780,2014/12,-4398793,234948437,-13902667
에스맥(주),097780,2015/12,-26636900,199648369,-42839512
에스맥(주),097780,2016/12,-3384440,139482358,-3986087
에스맥(주),097780,2017/12,11280513,168217687,7844283
에스맥(주),097780,2018/12,12206028,141385799,8459848
에스맥(주),097780,2019/12,10713375,168039893,-13938112
에스맥(주),097780,2020/12,15965064,216345615,25787337
에스비더블유생명과학(주),151910,2012/12,8583272,132053117,7273813
에스비더블유생명과학(주),151910,2013/12,8095043,230467451,4378069
에스비더블유생명과학(주),151910,2014/12,4529560,189046476,445891
에스비더블유생명과학(주),151910,2015/12,-10519222,90289360,-27136411
에스비더블유생명과학(주),151910,2016/12,-51572011,39674511,29473147
에스비더블유생명과학(주),151910,2017/12,-14673708,35770222,-20150403
에스비더블유생명과학(주),151910,2018/12,-3247416,61102246,-13503963
에스비더블유생명과학(주),151910,2019/12,-14802489,52623027,-16287732
에스비더블유생명과학(주),151910,2020/12,595315,56967083,-1769441
에스씨아이평가정보(주),036120,2010/12,,,
에스씨아이평가정보(주),036120,2011/12,,,
에스씨아이평가정보(주),036120,2012/12,,,
에스씨아이평가정보(주),036120,2013/12,,,
에스씨아이평가정보(주),036120,2014/12,,,
에스씨아이평가정보(주),036120,2015/12,,,
에스씨아이평가정보(주),036120,2016/12,205057,35281188,-367381
에스씨아이평가정보(주),036120,2017/12,5841,42768733,-287039
에스씨아이평가정보(주),036120,2018/12,1323111,49863975,846481
에스씨아이평가정보(주),036120,2019/12,6923880,52569945,5113107
에스씨아이평가정보(주),036120,2020/12,8297354,50925675,6378007
에스씨엠생명과학(주),298060,2020/12,,,
에스에스씨피(주),071660,2010/12,4537877,219007064,-11777513
에스에스씨피(주),071660,2011/12,4684204,198338491,18990081
에스엔유프리시젼(주),080000,2010/12,,,
에스엔유프리시젼(주),080000,2011/12,,,
에스엔유프리시젼(주),080000,2012/12,,,
에스엔유프리시젼(주),080000,2013/12,,,
에스엔유프리시젼(주),080000,2014/12,,,
에스엔유프리시젼(주),080000,2015/12,,,
에스엔유프리시젼(주),080000,2016/12,,,
에스엔유프리시젼(주),080000,2017/12,,,
에스엔유프리시젼(주),080000,2018/12,10966725,82572761,9825588
에스엔유프리시젼(주),080000,2019/12,8930594,64349005,7722991
에스엔유프리시젼(주),080000,2020/12,8650760,101854315,4969594
에스엔케이폴리텍(주),091340,2010/12,,,
에스엔케이폴리텍(주),091340,2011/12,,,
에스엔케이폴리텍(주),091340,2012/12,,,
에스엔케이폴리텍(주),091340,2013/12,-1614015,15923489,4117630
에스엔케이폴리텍(주),091340,2014/12,2718054,22477556,1398263
에스엔케이폴리텍(주),091340,2015/12,3241604,25584533,1837455
에스엔케이폴리텍(주),091340,2016/12,3586860,63430728,2789334
에스엔케이폴리텍(주),091340,2017/12,9830384,178587054,4259530
에스엔케이폴리텍(주),091340,2018/12,13529305,282148096,8306747
에스엔케이폴리텍(주),091340,2019/12,25689189,338044206,15338586
에스엔케이폴리텍(주),091340,2020/12,3500286,254972995,-8366946
에스엘(주),005850,2010/03,78214851,984123651,106356817
에스엘(주),005850,2011/03,66440317,966091270,96508458
에스엘(주),005850,2012/12,37144570,1162486576,62299960
에스엘(주),005850,2013/12,35300478,1241660948,79029082
에스엘(주),005850,2014/12,59710128,1359380094,101220822
에스엘(주),005850,2015/12,63278306,1395133199,72740935
에스엘(주),005850,2016/12,111478489,1620581391,120841276
에스엘(주),005850,2017/12,63359409,1489427601,100021666
에스엘(주),005850,2018/12,4577368,1598634354,25164718
에스엘(주),005850,2019/12,43601604,2262212221,87092916
에스엘(주),005850,2020/12,93164164,2505016887,64203075
에스엠로보틱스(주),252940,2016/12,,,
에스엠로보틱스(주),252940,2017/12,,,
에스와이(주),109610,2015/12,14956104,261724632,7683158
에스와이(주),109610,2016/12,9241387,306116510,1592119
에스와이(주),109610,2017/12,9516191,393503262,489776
에스와이(주),109610,2018/12,9131032,419928752,1452784
에스와이(주),109610,2019/12,-8412199,380109486,-16233649
에스와이(주),109610,2020/12,-12463843,310072568,-29048695
에스지씨에너지(주),005090,2010/12,,,
에스지씨에너지(주),005090,2011/12,,,
에스지씨에너지(주),005090,2012/12,,,
에스지씨에너지(주),005090,2013/12,14671708,290031609,8936601
에스지씨에너지(주),005090,2014/12,8944814,297812164,18437355
에스지씨에너지(주),005090,2015/12,14971835,310295324,19279263
에스지씨에너지(주),005090,2016/12,1427655,297458693,14412035
에스지씨에너지(주),005090,2017/12,-17014155,319961347,4090728
에스지씨에너지(주),005090,2018/12,-27956062,346781204,-11514293
에스지씨에너지(주),005090,2019/12,1121400,284244835,426699
에스지씨에너지(주),005090,2020/12,7017229,106548367,26213932
에스지씨이테크건설(주),016250,2010/12,11058465,666755322,10421337
에스지씨이테크건설(주),016250,2011/12,22737076,699059559,28136667
에스지씨이테크건설(주),016250,2012/12,14723803,785541865,19819397
에스지씨이테크건설(주),016250,2013/12,1300792,667502467,-11505473
에스지씨이테크건설(주),016250,2014/12,58272679,877234227,44607158
에스지씨이테크건설(주),016250,2015/12,79948045,1100688301,41751716
에스지씨이테크건설(주),016250,2016/12,89957935,1191570073,60705309
에스지씨이테크건설(주),016250,2017/12,145310538,1465750842,65210573
에스지씨이테크건설(주),016250,2018/12,113025079,1487904768,71126973
에스지씨이테크건설(주),016250,2019/12,76950799,1698474766,31525629
에스지씨이테크건설(주),016250,2020/12,-36417533,1135750987,180746432
에스지에이(주),049470,2010/12,-11824896,36665120,-12571839
에스지에이(주),049470,2011/12,2122451,40943094,807763
에스지에이(주),049470,2012/12,-1052460,33987255,-1812034
에스지에이(주),049470,2013/12,2308676,51076987,1321187
에스지에이(주),049470,2014/12,4584074,58218926,4876423
에스지에이(주),049470,2015/12,5417654,72075046,449406
에스지에이(주),049470,2016/12,3872831,109262777,2280881
에스지에이(주),049470,2017/12,-4582557,98081509,-17768449
에스지에이(주),049470,2018/12,-8031288,88885999,-14341575
에스지에이(주),049470,2019/12,-11144850,81471003,-30392468
에스지에이(주),049470,2020/12,2413550,78009758,6761611
에스지에이솔루션즈(주),184230,2014/06,,,
에스지에이솔루션즈(주),184230,2015/06,4158034,19994383,3536653
에스지에이솔루션즈(주),184230,2016/12,5136190,49543830,3166048
에스지에이솔루션즈(주),184230,2017/12,3852439,55343525,2221076
에스지에이솔루션즈(주),184230,2018/12,-9249577,45381803,-13443325
에스지에이솔루션즈(주),184230,2019/12,-8494595,45088761,-28587262
에스지에이솔루션즈(주),184230,2020/12,3894094,40572116,5203995
에스지에이시스템즈(주),232290,2016/12,,,
에스지이(주),255220,2018/12,15123784,145839541,9619134
에스지이(주),255220,2019/12,12802377,132776115,9606579
에스지이(주),255220,2020/12,5262729,130266474,-1418459
에스케이(주),003600,2010/12,5646780000,90533382000,3193712000
에스케이(주),034730,2010/12,136784616,1526534418,324694156
에스케이(주),003600,2011/12,8346498000,111217661000,5103133000
에스케이(주),034730,2011/12,173157620,1701763922,438250486
에스케이(주),003600,2012/12,4597132000,119677705000,2630822000
에스케이(주),034730,2012/12,200727333,2241803020,356182416
에스케이(주),034730,2013/12,225192922,2301754740,188954572
에스케이(주),003600,2013/12,3621124000,111777381000,1144938000
에스케이(주),034730,2014/12,271541724,2425966528,129898846
에스케이(주),003600,2014/12,2368818000,110611115000,341688000
에스케이(주),034730,2015/12,1403264000,39569775000,5549259000
에스케이(주),034730,2016/12,5298179000,83617494000,2822484000
에스케이(주),034730,2017/12,5861039000,93296368000,5066482000
에스케이(주),034730,2018/12,4688117000,101502020000,6151141000
에스케이(주),034730,2019/12,3949864000,99264574000,1607249000
에스케이(주),034730,2020/12,-164471000,81820139000,-108432000
에스케이가스(주),018670,2010/12,130687758,6443723720,98425791
에스케이가스(주),018670,2011/12,163449343,7222787081,107802944
에스케이가스(주),018670,2012/12,140851166,7583747014,95825228
에스케이가스(주),018670,2013/12,123492267,6672246520,102473575
에스케이가스(주),018670,2014/12,120314726,5943465084,99106344
에스케이가스(주),018670,2015/12,93522134,4078985548,73231558
에스케이가스(주),018670,2016/12,180788100,5254738369,188170059
에스케이가스(주),018670,2017/12,125439007,6689683934,149899107
에스케이가스(주),018670,2018/12,102999053,6859163776,55438443
에스케이가스(주),018670,2019/12,189578352,4931073628,154118608
에스케이가스(주),018670,2020/12,190186856,4412318983,265350075
에스케이네트웍스(주),001740,2010/12,264633200,24161463684,180436079
에스케이네트웍스(주),001740,2011/12,345956517,27535570532,141754586
에스케이네트웍스(주),001740,2012/12,251559963,27935503372,11944308
에스케이네트웍스(주),001740,2013/12,240823535,25975361370,-591815229
에스케이네트웍스(주),001740,2014/12,201341562,22408068204,31618236
에스케이네트웍스(주),001740,2015/12,191576472,20355840898,73038777
에스케이네트웍스(주),001740,2016/12,167336299,18457381000,-81572253
에스케이네트웍스(주),001740,2017/12,142796000,15202346000,34610000
에스케이네트웍스(주),001740,2018/12,137866000,13986475000,7667000
에스케이네트웍스(주),001740,2019/12,109372000,13054240000,-122613000
에스케이네트웍스(주),001740,2020/12,123949000,10625906000,42053000
에스케이디스커버리(주),006120,2010/12,64838266,1459093252,224120662
에스케이디스커버리(주),006120,2011/12,230872352,8864966852,190929716
에스케이디스커버리(주),006120,2012/12,190624138,9160084618,156586832
에스케이디스커버리(주),006120,2013/12,194032170,8256550008,7814763
에스케이디스커버리(주),006120,2014/12,149585242,7283608289,13964297
에스케이디스커버리(주),006120,2015/12,114261569,5269175685,94370549
에스케이디스커버리(주),006120,2016/12,230382977,6526064902,175864770
에스케이디스커버리(주),006120,2017/12,109794159,6746687325,802346169
에스케이디스커버리(주),006120,2018/12,99995499,6939172193,97686062
에스케이디스커버리(주),006120,2019/12,173947882,5021067628,250196740
에스케이디스커버리(주),006120,2020/12,172966917,4519464056,355450020
에스케이디앤디(주),210980,2015/12,26886614,231300372,20158355
에스케이디앤디(주),210980,2016/12,40381595,276376332,26341219
에스케이디앤디(주),210980,2017/12,23655363,330812048,65009795
에스케이디앤디(주),210980,2018/12,85096954,562772314,52411697
에스케이디앤디(주),210980,2019/12,82257926,454720099,44903286
에스케이디앤디(주),210980,2020/12,139807583,699753025,66110584
에스케이렌터카(주),068400,2012/12,47002783,401375627,17327889
에스케이렌터카(주),068400,2013/12,44532396,475737139,18008835
에스케이렌터카(주),068400,2014/12,43734078,570015231,19037051
에스케이렌터카(주),068400,2015/12,40256531,632145882,17141928
에스케이렌터카(주),068400,2016/12,32721509,647644444,6830557
에스케이렌터카(주),068400,2017/12,40887381,636765266,12271401
에스케이렌터카(주),068400,2018/12,21844983,652521822,3295367
에스케이렌터카(주),068400,2019/12,41540309,640883399,16301184
에스케이렌터카(주),068400,2020/12,70795481,863467691,18190878
에스케이바이오팜(주),326030,2020/12,-239498824,25999027,-247413614
에스케이브로드밴드(주),033630,2010/12,-22580935,2123341134,-119777382
에스케이브로드밴드(주),033630,2011/12,64619373,2295378226,-14177148
에스케이브로드밴드(주),033630,2012/12,81558676,2492159804,22499471
에스케이브로드밴드(주),033630,2013/12,,,
에스케이브로드밴드(주),033630,2014/12,,,
에스케이씨(주),011790,2010/12,227828149,2215685085,115300837
에스케이씨(주),011790,2011/12,248645180,2473525635,78040129
에스케이씨(주),011790,2012/12,144731596,2629170921,31810662
에스케이씨(주),011790,2013/12,124002680,2641403172,25737659
에스케이씨(주),011790,2014/12,152377951,2802235022,43307997
에스케이씨(주),011790,2015/12,218057965,2564762025,245594084
에스케이씨(주),011790,2016/12,149300910,2359440144,29262916
에스케이씨(주),011790,2017/12,175694738,2653544415,136346625
에스케이씨(주),011790,2018/12,201129152,2767834347,141041715
에스케이씨(주),011790,2019/12,155080810,2539766499,67392287
에스케이씨(주),011790,2020/12,190788259,2702184520,73620867
에스케이씨솔믹스(주),057500,2010/12,7403706,70051354,7064498
에스케이씨솔믹스(주),057500,2011/12,-7213924,101785377,-6755241
에스케이씨솔믹스(주),057500,2012/12,-26972528,107460702,-38675017
에스케이씨솔믹스(주),057500,2013/12,-19189769,112462263,-32189660
에스케이씨솔믹스(주),057500,2014/12,3335166,115219841,-12617794
에스케이씨솔믹스(주),057500,2015/12,3455771,112125978,-41103026
에스케이씨솔믹스(주),057500,2016/12,17341992,94481891,-35619491
에스케이씨솔믹스(주),057500,2017/12,24239157,132702135,39423570
에스케이씨솔믹스(주),057500,2018/12,27494682,140275601,24535131
에스케이씨솔믹스(주),057500,2019/12,7551608,138847029,398463
에스케이커뮤니케이션즈(주),066270,2010/12,24189511,242320713,10861545
에스케이커뮤니케이션즈(주),066270,2011/12,5357277,260572863,4241971
에스케이커뮤니케이션즈(주),066270,2012/12,,,
에스케이커뮤니케이션즈(주),066270,2013/12,,,
에스케이커뮤니케이션즈(주),066270,2014/12,,,
에스케이커뮤니케이션즈(주),066270,2015/12,,,
에스케이케미칼(주),285130,2018/12,45733649,1367719213,-16419748
에스케이케미칼(주),285130,2019/12,80337818,1427185611,5021554
에스케이케미칼(주),285130,2020/12,106282994,1214709209,255161210
에스케이텔레콤(주),017670,2010/12,2285911094,15518637078,1766834754
에스케이텔레콤(주),017670,2011/12,2131457658,15938548860,1582073280
에스케이텔레콤(주),017670,2012/12,1760171449,16300479280,1115662553
에스케이텔레콤(주),017670,2013/12,2011108750,16602053960,1609549453
에스케이텔레콤(주),017670,2014/12,1825105000,17163798000,1799320000
에스케이텔레콤(주),017670,2015/12,1708006000,17136734000,1515885000
에스케이텔레콤(주),017670,2016/12,1535744000,17091816000,1660101000
에스케이텔레콤(주),017670,2017/12,1536626000,17520013000,2657595000
에스케이텔레콤(주),017670,2018/12,1201760000,16873960000,3131988000
에스케이텔레콤(주),017670,2019/12,1109980000,17743702000,861942000
에스케이텔레콤(주),017670,2020/12,1349324000,18624651000,1500538000
에스케이하이닉스(주),000660,2010/12,2975271000,12106090000,2597575000
에스케이하이닉스(주),000660,2011/12,325474000,10395811000,-55971000
에스케이하이닉스(주),000660,2012/12,-227349000,10162210000,-158795000
에스케이하이닉스(주),000660,2013/12,3379785000,14165102000,2872857000
에스케이하이닉스(주),000660,2014/12,5109466000,17125566000,4195169000
에스케이하이닉스(주),000660,2015/12,5336100000,18797998000,4323595000
에스케이하이닉스(주),000660,2016/12,3276746000,17197975000,2960483000
에스케이하이닉스(주),000660,2017/12,13721326000,30109434000,10642219000
에스케이하이닉스(주),000660,2018/12,20843750000,40445066000,15539984000
에스케이하이닉스(주),000660,2019/12,2712718000,26990733000,2016391000
에스케이하이닉스(주),000660,2020/12,5012624000,31900418000,4758914000
에스텍(주),069510,2010/12,32454138,210663736,24566086
에스텍(주),069510,2011/12,14023748,223212467,12144197
에스텍(주),069510,2012/12,9651881,210492995,8838232
에스텍(주),069510,2013/12,12912883,222346732,10086407
에스텍(주),069510,2014/12,17915962,274936759,13020712
에스텍(주),069510,2015/12,15898296,270210815,14184852
에스텍(주),069510,2016/12,17237111,290549074,14748422
에스텍(주),069510,2017/12,16016577,300390875,9906763
에스텍(주),069510,2018/12,18030194,306433025,19953774
에스텍(주),069510,2019/12,17480872,337971674,17199546
에스텍(주),069510,2020/12,13323896,312485503,12189820
에스트래픽(주),234300,2017/12,5069713,77300035,2926985
에스트래픽(주),234300,2018/12,-8759528,40678386,-9009158
에스트래픽(주),234300,2019/12,-2520870,79673572,-9372758
에스트래픽(주),234300,2020/12,-3147227,92130560,-21176923
에스티팜(주),237690,2016/12,77583474,200361533,61425868
에스티팜(주),237690,2017/12,61834151,202800435,44996926
에스티팜(주),237690,2018/12,-15646303,97738456,-9267935
에스티팜(주),237690,2019/12,-26703332,93256825,-18528696
에스티팜(주),237690,2020/12,-18816957,124108664,-13154955
에스퓨얼셀(주),288620,2018/12,,,
에스퓨얼셀(주),288620,2019/12,,,
에스퓨얼셀(주),288620,2020/12,2126628,46991996,1579607
에쓰-오일(주),010950,2010/12,859385000,20511068000,710532000
에쓰-오일(주),010950,2011/12,1633738000,31913863000,1190976000
에쓰-오일(주),010950,2012/12,781764000,34723291000,585160000
에쓰-오일(주),010950,2013/12,366044000,31158528000,289639000
에쓰-오일(주),010950,2014/12,-289704000,28557562000,-287828000
에쓰-오일(주),010950,2015/12,817604000,17890272000,631322000
에쓰-오일(주),010950,2016/12,1616889000,16321843000,1205364000
에쓰-오일(주),010950,2017/12,1373265000,20891374000,1246489000
에쓰-오일(주),010950,2018/12,639460000,25463295000,258035000
에쓰-오일(주),010950,2019/12,420077000,24394173000,65429000
에쓰-오일(주),010950,2020/12,-1099146000,16829681000,-796108000
에쓰씨엔지니어링(주),023960,2010/12,7255496,285746187,2769657
에쓰씨엔지니어링(주),023960,2011/12,-20715745,309382937,-25140714
에쓰씨엔지니어링(주),023960,2012/12,5238493,318810978,-1792605
에쓰씨엔지니어링(주),023960,2013/12,-14545284,254339138,-24505301
에쓰씨엔지니어링(주),023960,2014/12,-25160127,250358394,-30703847
에쓰씨엔지니어링(주),023960,2015/12,2952042,410707049,4711155
에쓰씨엔지니어링(주),023960,2016/12,-10714929,310315231,-22206689
에쓰씨엔지니어링(주),023960,2017/12,4719961,251692538,-14438802
에쓰씨엔지니어링(주),023960,2018/12,-3274008,250825145,-11719950
에쓰씨엔지니어링(주),023960,2019/12,2886763,240133541,-4376262
에쓰씨엔지니어링(주),023960,2020/12,,,
에어부산(주),298690,2018/12,,,
에어부산(주),298690,2019/12,,,
에어부산(주),298690,2020/12,-188684535,189917868,-128471546
에이비엘바이오(주),298380,2018/12,,,
에이비엘바이오(주),298380,2019/12,,,
에이비엘바이오(주),298380,2020/12,,,
에이스하이텍(주),071930,2010/12,-3013348,6210679,-9169900
에이스하이텍(주),071930,2011/12,1209651,11219287,-14844524
에이스하이텍(주),071930,2012/12,1383667,14826709,844564
에이스하이텍(주),071930,2013/12,,,
에이스하이텍(주),071930,2014/12,-4794138,7883429,-17430349
에이에프더블류(주),312610,2019/12,,,
에이에프더블류(주),312610,2020/12,,,
에이치디씨(주),012630,2010/12,243531550,3589652956,97300591
에이치디씨(주),012630,2011/12,402740925,4107921252,224727589
에이치디씨(주),012630,2012/12,103773525,3334053764,5572836
에이치디씨(주),012630,2013/12,-147931485,4216933755,-201220785
에이치디씨(주),012630,2014/12,225349322,4477376534,83320380
에이치디씨(주),012630,2015/12,389534086,4602608742,238581069
에이치디씨(주),012630,2016/12,517208863,4749886366,330961363
에이치디씨(주),012630,2017/12,646135581,5358684697,413666376
에이치디씨(주),012630,2018/12,95427442,1547840799,931303213
에이치디씨(주),012630,2019/12,128121495,1616692249,275086282
에이치디씨(주),012630,2020/12,544670795,3951863002,191342520
에이치디씨랩스(주),039570,2015/12,12193550,174566214,14108197
에이치디씨랩스(주),039570,2016/12,13170306,188892823,18859405
에이치디씨랩스(주),039570,2017/12,14794100,264001124,23758455
에이치디씨랩스(주),039570,2018/12,14678825,271978422,24238968
에이치디씨랩스(주),039570,2019/12,12952774,252410792,-5896574
에이치디씨랩스(주),039570,2020/12,15323582,260417434,15668800
에이치디씨현대산업개발(주),294870,2018/12,317930502,2792736856,229852941
에이치디씨현대산업개발(주),294870,2019/12,551487294,4216489504,413669803
에이치디씨현대산업개발(주),294870,2020/12,585721101,3670224980,220205212
에이치디씨현대이피(주),089470,2010/12,17440892,520401188,10872695
에이치디씨현대이피(주),089470,2011/12,26125172,718632804,13896311
에이치디씨현대이피(주),089470,2012/12,28706677,807113596,18999595
에이치디씨현대이피(주),089470,2013/12,34591959,918199522,22130965
에이치디씨현대이피(주),089470,2014/12,42848112,945020584,27927873
에이치디씨현대이피(주),089470,2015/12,60719269,867748204,44857061
에이치디씨현대이피(주),089470,2016/12,68865879,861159023,51137731
에이치디씨현대이피(주),089470,2017/12,41471429,914353503,31042186
에이치디씨현대이피(주),089470,2018/12,14354091,910809614,8496107
에이치디씨현대이피(주),089470,2019/12,34065370,835108421,13170850
에이치디씨현대이피(주),089470,2020/12,34582863,689421410,13794072
에이치비솔루션(주),297890,2020/12,-1774165,21082360,-2275307
에이치에스디엔진(주),082740,2011/12,280411636,2005252618,224775863
에이치에스디엔진(주),082740,2012/12,69766327,1378777833,190379558
에이치에스디엔진(주),082740,2013/12,721350,743878585,-5236332
에이치에스디엔진(주),082740,2014/12,-39596430,888825955,-42230894
에이치에스디엔진(주),082740,2015/12,-63753577,693645086,-125442489
에이치에스디엔진(주),082740,2016/12,4237274,802916583,-181226463
에이치에스디엔진(주),082740,2017/12,13477423,768870297,-10343240
에이치에스디엔진(주),082740,2018/12,-35327000,511302114,-18680216
에이치에스디엔진(주),082740,2019/12,-21837811,674278133,-41444358
에이치에스디엔진(주),082740,2020/12,20020539,829994723,6048165
에이치엘비(주),028300,2010/12,-20345829,44794226,-24046833
에이치엘비(주),028300,2011/12,2701753,69517785,-7473564
에이치엘비(주),028300,2012/12,-2482616,51673997,-8246945
에이치엘비(주),028300,2013/12,-6163668,31451550,-10777272
에이치엘비(주),028300,2014/12,362178,37185748,-3247510
에이치엘비(주),028300,2015/12,-5963200,38460684,10449937
에이치엘비(주),028300,2016/12,-21004271,30138867,-23251533
에이치엘비(주),028300,2017/12,-26114810,23006912,-21327894
에이치엘비(주),028300,2018/12,-29315170,36185983,13520304
에이치엘비(주),028300,2019/12,-48731091,38420748,-59660076
에이치엘비(주),028300,2020/12,-61311788,56177401,-88716232
에이치엘비글로벌(주),003580,2010/12,-8724248,17550218,-10172599
에이치엘비글로벌(주),003580,2011/12,-9094242,23387120,-10113216
에이치엘비글로벌(주),003580,2012/12,-3772963,21625906,-4928547
에이치엘비글로벌(주),003580,2013/12,-3167609,19571564,-9133709
에이치엘비글로벌(주),003580,2014/12,-186541,22864464,-1233511
에이치엘비글로벌(주),003580,2015/12,,,
에이치엘비글로벌(주),003580,2016/12,,,
에이치엘비글로벌(주),003580,2017/12,,,
에이치엘비글로벌(주),003580,2018/12,-4041551,13237690,-11915113
에이치엘비글로벌(주),003580,2019/12,-4358730,35025713,-22868905
에이치엘비글로벌(주),003580,2020/12,-14183096,35376822,-30074655
에이치엘비생명과학(주),067630,2010/12,,,
에이치엘비생명과학(주),067630,2011/12,,,
에이치엘비생명과학(주),067630,2012/12,-4417943,12534642,-8350037
에이치엘비생명과학(주),067630,2013/12,-3201006,19955555,-4073954
에이치엘비생명과학(주),067630,2014/12,1451498,36560353,1403064
에이치엘비생명과학(주),067630,2015/12,-9695434,27323398,-17040985
에이치엘비생명과학(주),067630,2016/12,-1397575,42234395,-1251318
에이치엘비생명과학(주),067630,2017/12,989069,106445238,7760946
에이치엘비생명과학(주),067630,2018/12,-7963101,102475886,-18423925
에이치엘비생명과학(주),067630,2019/12,-4479272,114018502,7562007
에이치엘비생명과학(주),067630,2020/12,-8066746,91796824,-55835829
에이치엘비제약(주),047920,2015/12,,,
에이치엘비제약(주),047920,2016/12,,,
에이치엘비제약(주),047920,2017/12,,,
에이치엘비제약(주),047920,2018/12,-5826274,20540682,-7059643
에이치엘비제약(주),047920,2019/12,1440929,36099923,472654
에이치엘비제약(주),047920,2020/12,,,
에이치엘비테라퓨틱스(주),115450,2010/12,3674100,11317823,4141436
에이치엘비테라퓨틱스(주),115450,2011/12,-32566793,15781890,-33212313
에이치엘비테라퓨틱스(주),115450,2012/12,-1065720,59301145,-5544350
에이치엘비테라퓨틱스(주),115450,2013/12,304792,38538055,-3946835
에이치엘비테라퓨틱스(주),115450,2014/12,-874813,17617925,-1553008
에이치엘비테라퓨틱스(주),115450,2015/12,-3143964,16781578,-4311250
에이치엘비테라퓨틱스(주),115450,2016/12,-4040777,17710432,-5397176
에이치엘비테라퓨틱스(주),115450,2017/12,-4490403,17152270,-5215101
에이치엘비테라퓨틱스(주),115450,2018/12,-3057482,46357029,4195640
에이치엘비테라퓨틱스(주),115450,2019/12,-8831258,58966186,-17179911
에이치엘비테라퓨틱스(주),115450,2020/12,-11266693,42929781,-17400548
에이치엠엠(주),011200,2010/12,589635000,8124208000,576395000
에이치엠엠(주),011200,2011/12,-414563000,7420767000,-534314000
에이치엠엠(주),011200,2012/12,-509616000,8046896000,-988556000
에이치엠엠(주),011200,2013/12,-328872000,8149334000,-714020000
에이치엠엠(주),011200,2014/12,-234937000,6778608000,21759000
에이치엠엠(주),011200,2015/12,-253533000,5768581000,-680458000
에이치엠엠(주),011200,2016/12,-833391000,4584810000,-458201000
에이치엠엠(주),011200,2017/12,-406780000,5028016000,-1190740000
에이치엠엠(주),011200,2018/12,-558656000,5222124000,-790563000
에이치엠엠(주),011200,2019/12,-299694000,5513089000,-589837000
에이치엠엠(주),011200,2020/12,980781000,6413270000,123966000
에이케이홀딩스(주),006840,2010/12,77135708,1301039826,56728651
에이케이홀딩스(주),006840,2011/12,71143176,1403847321,44150973
에이케이홀딩스(주),006840,2012/12,27066943,428068164,190249473
에이케이홀딩스(주),006840,2013/12,108947072,2240972021,108312126
에이케이홀딩스(주),006840,2014/12,147517194,2873874157,94294011
에이케이홀딩스(주),006840,2015/12,106316161,2807147867,-37443062
에이케이홀딩스(주),006840,2016/12,213669705,2921831064,133322341
에이케이홀딩스(주),006840,2017/12,265641267,3392454611,185414017
에이케이홀딩스(주),006840,2018/12,269717896,3711183103,206620399
에이케이홀딩스(주),006840,2019/12,131336892,3759542063,57377833
에이케이홀딩스(주),006840,2020/12,-221554817,2619977218,-265775058
에이테크솔루션(주),071670,2010/12,22301334,218654347,19393329
에이테크솔루션(주),071670,2011/12,12810430,195329177,11296567
에이테크솔루션(주),071670,2012/12,-4756430,200144659,-4139572
에이테크솔루션(주),071670,2013/12,-474868,203827570,-1340002
에이테크솔루션(주),071670,2014/12,3005947,217286673,489720
에이테크솔루션(주),071670,2015/12,-2444848,179934202,-3043123
에이테크솔루션(주),071670,2016/12,2152088,229079838,1284565
에이테크솔루션(주),071670,2017/12,-392514,212932770,-467720
에이테크솔루션(주),071670,2018/12,972250,193979393,652060
에이테크솔루션(주),071670,2019/12,2780805,228200653,1545515
에이테크솔루션(주),071670,2020/12,4032980,240114700,2910692
에이프로젠제약(주),003060,2010/09,4596802,58653917,-6528205
에이프로젠제약(주),003060,2011/12,820865,50122955,-4560115
에이프로젠제약(주),003060,2012/12,-16393357,33769678,-24870962
에이프로젠제약(주),003060,2013/12,-13550554,29543262,-20852021
에이프로젠제약(주),003060,2014/12,-5352386,33092222,-4395891
에이프로젠제약(주),003060,2015/12,-866308,40324275,1552630
